Path_way_name	Normal_1_S	Normal_2_S	Normal_3_S	Normal_4_S	Normal_5_S	Normal_6_S	Normal_7_S	Normal_9_S	Normal_10_S	Normal_11_S	Normal_15_S	Normal_16_S	MM1_S	MM2_S	MM3_S	MM4_S	MM5_S	MM6_S	MM7_S	MM8_S	MM9_S	MM10_S	MM11_S	MM12_S	MM13_S	MM16_S	MM17_S	HL1_S	HL2_S	HL3_S	HL5_S	HL6_S	HL7_S	HL8_S	HL10_S	HL11_S
Mitochondrial_Apopotosis_m_Pathway	22.002937	-2.487350	8.801303	12.517852	4.253035	17.921059	-1.342421	7.522183	-4.519896	3.676589	-42.392135	-25.953156	2.603148	21.906516	9.212097	24.837450	8.995101	-45.203210	-57.495663	-21.246734	-56.394258	-45.017962	-32.507766	5.892845	-14.961027	3.883776	10.544320	0.885379	-10.536594	-38.240707	-5.159639	-30.798025	-21.973115	-5.181773	5.784127	-21.251438
Mitochondrial_Apopotosis_m_Pathway_Apoptosis	10.491863	-0.104147	2.370141	5.326202	4.433566	7.693978	-4.129153	7.449680	5.091972	10.435330	-29.571812	-19.487620	1.083911	12.141306	3.029043	12.771690	4.463200	-17.837475	-26.498272	-18.734575	-21.188025	-29.632275	-14.321707	7.750527	-2.567295	-3.568661	20.683151	-5.001171	-13.640996	-28.342587	-11.278309	-23.976960	-25.302244	-4.423806	3.624670	-7.590005
Mitochondrial_Apopotosis_m_Pathway_Depolarization	-2.351702	0.613790	0.459288	-1.253115	0.237141	-1.515979	-0.073793	0.689765	1.363236	1.124243	0.646109	0.061015	-1.218688	-2.001549	-0.604486	-1.534673	-2.023338	-0.363681	-0.193271	1.939647	-0.742106	1.506184	-0.185845	-0.249459	1.320606	0.602243	1.466939	1.387871	1.100287	2.860177	0.956474	0.488615	2.860177	-1.719639	0.534722	-1.411602
Mitochondrial_Apopotosis_m_Pathway_DNA_fragmentation	-5.479245	2.216406	1.562216	-3.449622	-0.348858	-4.187501	0.764767	3.266662	4.036113	2.933155	-0.913823	-0.400271	-2.925685	-5.471375	-2.484215	-5.843433	-3.023575	6.186323	5.296382	0.060333	5.179230	-0.261031	0.440922	1.274452	3.876966	5.057356	6.186323	4.534560	2.787235	-2.852371	0.952517	4.307543	4.744409	1.134687	2.072750	4.946296
Mitochondrial_Apopotosis_m_Pathway_Gene_expression	6.042528	-1.990526	0.122520	2.340312	-1.104155	4.193361	-0.332761	0.557401	-3.384931	-3.178809	-1.476312	-1.788628	2.923183	4.559985	0.706002	4.424460	4.946337	-0.858703	5.497843	-2.564016	-0.421263	-3.526425	1.137602	-1.200033	-4.406454	-1.209610	-0.375437	-3.104034	-2.920899	-3.722784	-2.444811	-0.261533	-7.891151	4.333809	-1.881562	4.517104
mTOR_Pathway	62.638586	-2.755946	-11.831520	28.045647	10.318927	51.930934	2.816519	-11.715134	-30.543642	-31.918437	-48.778203	-18.207731	39.017196	58.525338	26.344233	55.537712	64.789231	-11.327735	-24.391792	-25.595397	-10.469660	5.106381	8.589662	-27.779061	-11.931286	-15.009436	1.786849	-31.461348	-17.438222	-0.513319	-13.035897	-3.770410	-13.040410	27.010988	-8.546526	12.412554
mTOR_Pathway_Actin_organization	5.970230	-0.696091	-0.651402	1.831170	-1.056170	3.594672	0.294784	-0.537730	-1.020016	-1.102093	-4.615011	-2.012344	2.943785	5.149307	2.292387	4.157569	3.954594	-1.177950	-5.510190	-0.928856	-4.490406	-5.252531	2.345532	-0.295578	-2.062400	-1.097623	0.375744	-1.345494	-2.281379	-3.070442	-0.873456	-1.794873	-2.367228	2.565801	-2.028782	-0.631689
mTOR_Pathway_Akt_signaling	7.959046	0.078620	-0.256038	3.143378	-0.697769	3.775638	1.254922	-0.853007	-3.937234	-2.940143	-2.663839	-4.863576	3.278727	5.599265	2.925051	5.565970	4.573954	2.941308	-2.718335	-4.143425	-4.502314	-12.148948	-9.514229	0.155601	-1.410863	-1.689982	1.847168	1.152318	1.250835	-4.571304	-0.590146	-0.151286	-2.858237	-1.091640	-0.576326	-7.644706
mTOR_Pathway_Scanning	21.168902	-0.885173	-4.452817	10.219775	5.848221	18.334336	1.437276	-6.294078	-12.593807	-11.712718	-16.368709	-4.701208	15.849475	20.785690	10.174589	18.607612	24.379412	-1.295331	-5.402983	-7.718322	0.861693	8.950184	8.748555	-10.110719	-1.777036	-2.928327	2.707922	-12.940168	-4.392205	6.431559	-3.403458	-1.496955	-1.856482	10.966835	-1.227947	5.904222
mTOR_Pathway_Translation_on	4.205792	0.272035	0.903696	1.415047	3.348971	3.471552	1.795471	1.758607	-2.032009	-4.683562	-7.394872	-3.060726	2.449760	3.725981	2.717649	3.716195	7.355044	1.569070	-3.352833	-4.413871	-0.686814	1.237151	3.916578	-4.529604	-2.359430	-1.747708	2.064654	-4.215995	-1.536920	2.523852	-1.493156	-0.924912	-1.497085	3.124729	0.376025	2.818182
mTOR_Pathway_VEGF_pathway	4.541412	1.764924	-3.797011	1.122944	-2.276530	3.538405	-2.278063	-0.714105	-1.087796	-1.137161	2.113812	-1.790832	2.967932	2.034298	-0.822772	2.356955	0.399846	-3.675841	-1.698124	-0.961383	-5.671376	1.551023	-6.102472	-2.323962	0.656556	-4.536108	-7.688953	3.005409	-3.519264	-10.656762	5.302104	-0.383568	0.936250	3.257510	-1.519703	0.151372
NGF_m_Pathway	30.757573	-2.572976	-6.258474	16.362944	0.167322	24.777439	2.522726	-9.471384	-16.579161	-22.254150	-9.984726	-7.467132	19.958367	25.254766	11.842683	23.900219	19.452201	-19.423194	-3.224917	-8.911286	-9.058892	-25.483582	-11.238950	-6.148777	-20.533967	1.782922	-29.443327	-0.916943	-1.457603	-22.063344	-1.540764	4.274247	-12.353411	17.069931	-5.946373	-5.367828
NGF_m_Pathway_Apoptosis	10.891580	-1.273896	-1.880996	6.149730	-0.683919	9.076709	0.197577	-1.096060	-3.990026	-6.717700	-5.958513	-4.714485	6.282191	8.477874	4.194184	8.919940	7.251900	-5.812318	0.453942	-2.762716	-3.324265	-6.466553	-4.922805	-5.171199	-7.875778	-0.433724	-8.168445	-1.403257	0.131893	-4.152611	-0.336611	0.558205	-2.654752	3.354338	0.622866	3.108595
NGF_p_Pathway	52.025140	10.794193	-1.631008	27.202052	6.392504	41.783562	7.992214	-21.114456	-26.504692	-34.881969	-51.257274	-10.800266	34.795675	45.736135	21.289199	41.744330	27.393389	-41.275262	-9.894372	-17.232215	-40.469902	-60.982878	-33.414241	-1.168420	-9.858713	4.229209	-38.600783	4.834099	-0.542785	-48.199487	-1.022534	-5.294518	-17.922708	22.698777	-5.001575	-20.425024
Notch_Pathway	3.179559	2.214708	-0.262200	-1.391466	0.733162	3.077735	-1.445125	-11.732932	3.473378	5.471741	-5.529278	2.210719	-0.979498	4.722083	1.950914	2.447530	-3.697148	-7.441526	-10.418282	2.391255	-12.111027	0.023093	-11.716082	-2.487877	-2.930472	1.053781	-20.056696	1.686129	-5.817344	-38.506610	5.709967	-8.580849	-6.717510	-4.073569	-3.391785	-8.306311
p38_m_Signaling_Pathway	215.158845	-5.420408	69.259409	66.987695	48.425380	193.621726	26.220615	-47.529045	-59.007474	-48.482094	-338.241526	-120.993122	145.213502	196.327334	38.553307	160.796795	77.990048	-255.908883	-106.031570	-35.656453	-271.741699	-214.320975	-298.318433	-4.574033	-221.649364	-125.201666	-222.315301	-151.996515	-41.810346	-395.891012	3.499143	-188.973862	-82.297452	-30.330671	12.719565	96.957581
p38_p_Signaling_Pathway	78.319109	27.605406	18.948324	36.269856	17.898553	59.720892	7.014417	-27.502120	-15.301270	-30.194411	-111.960034	-60.818719	45.237724	89.091252	46.111226	72.719231	47.944105	-135.848734	-225.509716	-21.194535	-126.793092	-178.739606	-110.771213	-7.225243	-63.581245	-23.575790	3.241118	20.296767	-19.886016	-140.102187	15.239901	-61.069755	-36.334033	-30.510700	20.531301	-39.141265
p53_Signaling_m_Pathway	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
p53_Signaling_m_Pathway_p53_Degradation	4.371854	-1.221666	-0.585463	2.847104	-0.574435	4.492342	-0.804816	0.837532	-2.293276	-2.807318	-2.333595	-1.928264	3.989155	5.750815	2.486458	5.093387	4.246631	-3.266261	-7.410767	-3.975016	-0.932664	-1.835285	1.627000	-1.816331	-1.547512	-2.977181	-1.433144	-3.051727	2.060008	-2.518689	-0.584228	-2.707552	0.070234	3.000859	4.474572	-4.066170
PAK_Pathway	48.718084	17.726018	-5.760097	32.231974	10.708694	38.547500	-13.180703	-44.971638	21.420688	-23.753822	-61.308196	-20.378503	40.139674	70.292951	28.164166	59.676926	43.929866	-59.691361	21.236531	-8.418169	-33.670538	-91.712561	-81.131167	-35.579777	-74.559926	-57.702376	-80.755026	1.826799	-60.528566	-107.384583	-75.765320	-41.183010	-57.453801	24.353082	-27.010675	-29.063903
PAK_Pathway_Actin_Cytoskeleton	-5.932301	11.819239	14.508188	15.814691	14.071160	1.909928	5.844231	11.287344	4.840038	-2.849989	-67.483763	-3.828766	5.215528	4.147282	5.914873	-2.804024	-0.419758	-37.683484	1.083803	15.830741	-14.504593	-24.379620	-40.622796	-16.225069	5.323165	-9.073837	-49.865430	7.841260	-12.593517	-32.540699	-14.769265	-9.874282	-5.800281	22.888036	26.958072	43.323155
PAK_Pathway_Myosin_Activation	49.718887	14.909206	-18.925934	18.958390	3.715458	37.301514	-18.116106	-57.946066	24.602454	-19.274883	-21.734193	-13.208725	31.267056	65.939908	23.063430	63.609250	46.943861	-15.238145	9.548773	-11.985278	-28.505555	-72.181363	-55.540677	-23.133930	-77.958771	-53.184893	-51.568043	-1.148432	-49.881628	-80.890941	-64.406210	-36.897473	-61.210526	12.231852	-40.802013	-50.652691
PPAR_Pathway	10.446275	-3.248894	2.131644	4.660094	1.546944	11.150177	3.821096	-11.240291	-0.961058	-0.756871	-9.216678	-8.332436	-2.718226	8.091179	0.450892	3.192233	-0.278707	-17.470366	2.922484	-4.232030	-5.864431	-16.370367	-17.648040	-5.904974	-7.434374	-12.334483	4.399599	-0.325430	-2.314425	-10.486510	3.333222	-1.435847	-8.675157	-2.685622	-4.768967	2.962457
PTEN_Pathway	-4.061548	5.641627	8.418131	5.133162	6.147423	10.542380	-3.593274	14.918162	0.171862	-7.035098	-3.662843	-32.619984	0.684663	5.592173	-2.253423	-4.998376	0.596240	-47.011242	-23.501214	-26.398082	-25.539074	-50.723051	-28.117542	-18.859338	-18.055762	-42.953921	-18.827382	-36.955569	-34.814705	-36.475713	-43.681529	-30.113289	-30.465122	13.582774	-14.755364	-8.055833
RANK_Signaling_in_Osteoclast_Pathway	8.375214	-3.698086	7.280018	0.106940	4.615141	4.307324	1.817016	-1.733671	5.573086	-0.344536	-13.935443	-12.363003	4.767638	2.405775	-1.492182	11.987159	13.239516	-14.553144	-1.887246	-4.522083	0.360850	-10.818389	5.640567	-3.979478	-16.880492	-16.170340	-11.613867	-6.714581	-1.978504	-10.251914	-10.055297	-6.484990	-11.520539	13.486301	4.450081	11.576260
RANK_Signaling_in_Osteoclast_Pathway_IKBs_Degradation	5.559019	5.146213	3.548106	1.302002	2.526555	3.960061	1.620693	1.119077	-3.450605	-3.654666	-9.520052	-8.156403	2.274100	4.848664	-1.664034	4.927932	3.004505	-15.438991	-9.209407	-5.051219	-12.970105	-9.273541	-9.466803	-0.459976	-12.476406	-5.534718	-5.787937	-13.015755	-4.144465	-13.273388	-5.227718	-4.006229	-3.168811	4.447793	1.623500	8.096698
RAS_Pathway	105.744773	-17.217856	-9.229681	44.847476	-22.996358	74.664676	-4.108693	-78.391552	11.277294	1.881755	-67.979255	-38.492579	74.516669	107.019800	36.942125	114.553726	55.364416	-86.352608	-85.525002	-73.239801	-100.304109	-89.259916	-73.425386	-21.693303	-27.027057	-72.876692	-117.903479	-24.565091	-38.706262	-98.188679	-24.553092	-67.412248	-74.851955	43.380460	-51.828913	-73.151443
RNA_Polymerase_II_Complex_Pathway	15.544617	5.569799	-3.885172	12.231821	8.692037	1.999893	-0.794616	-7.820511	-6.616351	-10.878174	-31.038335	16.994992	16.028761	15.770540	10.802381	16.576942	-2.930161	-30.766713	-23.425244	-10.682296	-40.230628	-41.536926	-46.492028	-8.543621	-43.421479	-10.999858	-21.021572	-56.477678	-11.064417	-3.765543	9.706825	-26.023832	-41.528528	18.206283	-19.753528	10.658354
SMAD_m_Pathway	268.279321	-75.518234	-95.676128	100.065840	-101.717650	245.338416	-53.954412	30.798042	-3.246820	29.553892	-135.971310	-207.950958	149.933116	204.559786	-0.264272	194.231980	145.691582	32.976642	238.060278	-33.472860	-10.440365	17.438394	30.295033	-85.013763	32.626682	-117.450977	-44.929049	-253.602552	-130.738055	-579.618869	-187.900947	-38.079678	-50.002491	95.029810	-115.182075	86.390137
SMAD_m_Pathway_Degradation	21.756436	-7.771366	-3.567177	10.193461	-4.488857	20.692867	-3.945502	5.814968	-6.867156	-7.194943	-13.891366	-10.731365	14.425240	20.567602	5.301756	22.030162	15.822256	-5.870542	-7.641039	-11.358109	-14.779339	-7.291790	4.474577	-8.680871	-4.702515	-9.204888	-3.504966	-21.391789	-4.313628	-34.552298	-7.415636	-15.973509	-3.730408	15.531430	2.683894	6.165709
SMAD_p_Pathway	288.917575	-92.486146	-105.121278	107.407315	-112.782331	260.270595	-71.353472	35.955441	-20.498394	34.304463	-133.684822	-190.928945	167.871664	220.921011	3.344149	210.808507	159.388419	72.258937	261.616094	-22.170857	30.129458	29.623539	56.842691	-95.963391	38.269408	-113.585896	-54.388426	-262.980393	-140.616603	-631.536881	-190.438112	-31.610491	-75.387066	132.280547	-112.237351	83.158961
SMAD_p_Pathway_Degradation	21.756436	-7.771366	-3.567177	10.193461	-4.488857	20.692867	-3.945502	5.814968	-6.867156	-7.194943	-13.891366	-10.731365	14.425240	20.567602	5.301756	22.030162	15.822256	-5.870542	-7.641039	-11.358109	-14.779339	-7.291790	4.474577	-8.680871	-4.702515	-9.204888	-3.504966	-21.391789	-4.313628	-34.552298	-7.415636	-15.973509	-3.730408	15.531430	2.683894	6.165709
STAT3_Pathway	34.386690	4.783381	-6.107571	10.796385	1.545605	29.216055	1.297071	-2.503241	-7.232232	-7.679322	-49.122700	-9.380120	27.512551	23.367898	4.898842	25.704621	4.055654	-8.415222	-33.565956	-44.082063	-47.490915	-35.122177	-55.863507	-7.006324	-20.743610	-27.280323	-33.642865	-0.161769	-33.451185	-21.951881	1.125516	-25.582340	-30.007853	6.414213	-12.161573	-39.811248
TGF_beta_Pathway	37.732654	-1.865391	-14.325109	10.689932	-9.315492	35.103960	-2.553318	20.272445	-8.989880	-10.286769	-12.179260	-44.283772	23.415248	38.601040	7.325039	30.031558	10.863389	-16.210115	-38.394592	-22.061392	-43.995072	-71.080501	-44.886394	-3.723612	-29.077427	-18.864702	-4.884158	5.604505	-15.517961	-59.476950	-19.191659	-28.084193	-29.781958	-9.618101	-11.092887	-25.451108
TGF_beta_Pathway_Epithelial_mesenchymal_transdifferentiation	4.423310	0.208739	-0.819169	2.012372	-1.121192	1.684121	0.975939	-1.661983	-2.799909	-2.724964	1.202447	-1.379711	1.499601	3.317440	1.141230	3.534708	2.173079	-1.697202	1.091892	-3.875790	-5.043963	-8.877889	-11.102764	-0.511453	-2.423975	-0.659047	-1.130800	2.315035	0.228983	-5.426447	-1.687424	-0.303249	-3.129976	-1.484775	-2.233827	-9.128751
TGF_beta_Pathway_Post_transcriptional_G1_arrest	3.204262	-1.061776	-1.121670	2.391373	-0.728326	1.335544	-1.123961	-1.701414	-1.893349	-1.029791	2.070073	-0.340965	1.845975	4.078118	1.141130	2.469731	1.636694	-11.556007	-4.057409	1.676354	-0.665146	-0.172046	-5.978370	-2.713924	0.073073	-0.753551	-7.726030	-2.045777	-0.252049	-1.155215	-2.002214	-1.532680	0.773856	-4.403782	-3.260124	-5.199445
TGF_beta_Pathway_SnON_degradation	7.463651	-1.926974	-6.695071	1.171511	-5.253350	8.843892	-0.688000	5.713427	-1.881418	0.934319	4.263340	-11.945327	6.181994	8.195622	0.673912	6.388610	2.327772	1.373069	0.491615	-4.724275	-2.900644	-10.009283	0.005459	-0.783649	-0.716324	-4.759426	1.205405	-0.565203	-3.342604	-19.281884	-6.943866	-9.774975	-11.495180	2.459877	-0.398495	0.810445
TNF_m_Pathway	16.652177	0.705444	3.065458	6.792394	4.527793	9.601103	0.469820	1.629827	0.939224	1.655701	-26.258664	-19.780275	3.170603	14.251467	3.603730	15.786018	7.836132	-23.395259	-24.113085	-18.008654	-19.267631	-21.894885	-33.897186	0.708933	-2.906546	2.749518	15.801677	-6.771576	-15.482943	-24.482161	-10.288653	-23.913348	-19.842371	-8.632346	-3.036034	-13.653061
TNF_m_Pathway_Apoptosis	14.959324	-0.619238	0.490755	5.758020	2.526549	9.682975	-1.882524	0.936841	1.964020	3.563693	-20.410414	-16.970003	3.199355	13.604978	3.915866	11.445822	7.235512	-16.385970	-17.181335	-13.603921	-17.114180	-16.032345	-20.197853	-1.394216	-2.950872	0.822177	15.340795	-5.869374	-10.020741	-16.251283	-8.976648	-19.392483	-18.080137	-1.332051	-0.800213	-6.182436
TNF_p_Pathway	16.968849	-0.761306	0.215823	8.671432	-7.396988	14.495153	-3.232541	-17.799102	-0.130539	-1.669407	7.452328	-16.813702	13.508707	14.303474	2.085972	16.477019	5.133290	-11.010849	-39.344156	5.358418	-6.096829	-9.319095	-0.635543	-1.691075	0.001689	9.870219	-39.886196	-3.053676	-5.199430	-22.164270	8.353635	-3.856333	-17.596621	10.272511	-9.277963	-25.005692
TNF_p_Pathway_Gene_expression_Cell_Survival	7.487359	-0.622532	0.569081	5.333272	-5.203947	8.001407	-1.822674	-10.167849	-0.145993	-0.284537	9.376706	-12.520293	8.881139	6.797220	0.575152	9.964047	1.514995	-3.373992	-20.650457	3.623272	-0.347118	-4.376027	3.528115	-0.633773	1.898679	6.028073	-27.080954	-3.889437	-2.553016	-12.638313	8.025599	-1.415024	-10.332412	7.387896	-8.614495	-16.009356
TNF_p_Pathway_IKBs_degradation	-2.544971	1.243943	0.629679	0.314355	0.125795	-1.032615	0.355925	-2.970794	-0.292990	0.019642	3.943152	0.208879	1.199114	-2.746810	-1.917250	-3.350184	-2.768313	-3.013147	-1.023601	-1.042746	3.892905	-0.722996	-4.947619	1.068802	1.558739	1.301389	-2.492995	-4.099670	-1.252774	-4.981681	1.574314	-1.262371	-1.232801	-1.717445	-2.433526	-4.162416
TRAF_m_Pathway	27.892494	30.773174	21.945923	48.096761	22.805487	17.985690	25.281401	-61.744462	-48.197543	-52.149266	-2.911405	-29.778254	61.347812	41.177336	33.791823	45.273199	-8.022391	-103.101545	-115.740159	-6.424066	-15.138633	-68.015979	-34.381406	10.338329	16.852689	43.916316	-209.881678	13.764079	-11.255138	-204.195434	-0.330926	-25.100360	-47.125628	36.080963	-50.690336	-226.878306
TRAF_m_Pathway_IKBs_Degradation	5.390014	-1.514824	-0.060460	2.712307	0.541845	2.197284	-0.555282	-6.898419	-0.076486	2.596400	-3.172952	-1.159427	4.386170	1.300493	0.857841	3.600133	3.252868	3.747084	-4.478435	-0.031184	-6.479144	-2.195337	-5.702592	-1.201708	0.486576	-4.608683	-6.909900	-1.904790	-1.015421	-5.486873	0.136038	0.438298	-2.982879	-0.551063	-0.770654	-5.239387
TRAF_p_Pathway	22.870606	27.484184	20.803414	43.593650	18.170783	19.276953	19.861443	-52.425524	-41.513407	-50.641177	-2.369753	-25.111171	52.763803	33.624942	28.581910	37.667654	-11.579932	-105.118684	-99.931443	-12.088319	-9.990216	-72.409847	-30.095183	7.556575	16.175672	34.422925	-187.216571	5.045661	-16.761267	-182.336221	-6.742743	-22.614149	-47.928488	38.143656	-55.719122	-206.348392
TRAF_p_Pathway_IKBs_Degradation	5.390014	-1.514824	-0.060460	2.712307	0.541845	2.197284	-0.555282	-6.898419	-0.076486	2.596400	-3.172952	-1.159427	4.386170	1.300493	0.857841	3.600133	3.252868	3.747084	-4.478435	-0.031184	-6.479144	-2.195337	-5.702592	-1.201708	0.486576	-4.608683	-6.909900	-1.904790	-1.015421	-5.486873	0.136038	0.438298	-2.982879	-0.551063	-0.770654	-5.239387
Transcription_of_mRNA_Pathway	497.902791	17.967224	1.841922	201.848533	-9.727208	340.906437	-80.347128	-180.306675	-163.962448	-285.019631	-195.907660	-145.196158	311.873436	563.130466	154.236462	529.550365	303.702251	-515.724235	-412.645860	-228.128151	-583.554121	-526.799122	-309.357134	-350.247759	124.266558	-229.042537	-632.030704	-92.490058	-288.684042	-941.205475	-122.995555	-236.793604	-322.078908	12.431288	-221.620724	245.165528
Ubiquitin_Proteasome_Pathway	1577.412799	-366.447776	-176.552493	947.299284	-277.660010	1389.157673	-321.369555	-723.189690	-680.145693	-830.492891	225.835501	-763.847150	1219.079130	1597.035010	595.820594	1708.789024	1166.781572	-1453.247120	-703.554278	-998.177130	-679.237729	-1584.584999	-1904.189366	-430.471147	-464.038007	-1008.607132	-226.868995	-919.438672	-901.387413	-1708.925284	-426.055732	-1665.024987	-665.698927	-1159.297800	-1353.420081	-1673.981733
Ubiquitin_Proteasome_Pathway_Degraded_Protein	3.772668	-0.642199	-0.709657	2.563120	-0.409118	3.499862	-0.667524	-1.973268	-1.924485	-2.881717	0.130979	-0.758660	3.065814	3.777600	1.915518	5.270736	3.166744	-2.698906	-1.193277	-1.759734	-1.141041	-3.263657	-4.617651	-1.508015	5.285777	-1.821715	1.020430	-0.871063	-1.392140	-4.617651	-0.739061	-4.617651	-0.534213	-4.617651	-4.617651	-4.617651
VEGF_Pathway	10.556162	9.934902	11.167940	8.483223	1.397317	20.223784	2.075299	0.000892	-3.443330	-11.651695	-29.145984	-19.598509	10.984410	19.339699	9.187257	13.768003	10.959394	-38.044703	-11.437453	-22.588599	-39.719584	-37.141387	-20.166589	-25.627098	-13.579056	-17.411844	-21.098618	-22.344826	-18.620033	-38.331554	-10.067450	-45.049813	-31.003080	-3.733357	0.262559	-30.329758
VEGF_Pathway_Actin_Reorganization	-4.465802	-1.390797	2.893406	1.773410	1.607446	-0.001178	-0.321009	6.580005	0.115425	-3.715858	5.858740	-8.933787	2.720445	0.411073	0.949487	-4.967887	-0.594083	-6.169792	14.713722	2.422125	0.890945	-18.125733	3.252041	-12.226109	-0.683671	2.301864	5.666944	-13.567409	-4.424235	-9.937087	-2.905622	-7.852450	-3.286850	-0.647124	5.547015	-2.573165
VEGF_Pathway_Nitric_Oxide_Prodaction	2.310828	0.851685	0.563760	0.749575	-0.056797	1.618864	-0.195865	-0.494487	-1.766415	-1.697783	-1.981682	0.098316	1.983804	2.309525	0.937231	1.870952	1.802712	-0.821069	-0.932995	-1.368841	-1.669534	1.615746	-0.904575	-0.728998	-2.238299	-0.395921	-3.939281	-1.237049	-1.202780	-2.163898	-1.812782	-1.577429	-2.162885	-1.915288	-0.998941	-1.663475
Wnt_Pathway	69.981429	-7.583840	-12.765868	37.861445	-6.849953	58.083393	-0.552449	-6.750771	-36.448786	-50.840133	-27.646444	-16.488022	58.984293	75.049842	30.450669	64.488592	48.814588	-32.261677	-19.421361	-37.397453	-34.722986	-50.454175	-37.655291	-3.364502	-14.418861	-1.050090	4.213240	-10.264834	-11.815632	-78.478965	-14.583254	-43.744729	-13.504472	-2.206654	-25.336502	-73.344946
Wnt_Pathway_Ctnn.b_Degradation	8.245775	-2.107667	-0.635037	5.034661	-0.838880	8.173494	-1.635555	-0.266537	-4.558578	-5.515809	-2.503114	-3.392753	6.811733	8.720255	4.143325	8.933358	7.082468	-5.332999	-3.827370	-4.393827	-3.775134	-5.897750	-4.265650	-4.142107	-4.142663	-3.209128	1.172813	-3.505156	1.032632	-7.251743	-0.882331	-7.251743	-0.416543	-1.419933	-0.324866	-7.251743
X0_IL_6_Pathway_IKBs_Degradation	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
